experiment,fold,train_mra_percent,val_mra_percent,rule_json,val_quantile_counts_json
near_gate_cv,0,31.44480519480519,32.0,"{""family"": ""near_gate"", ""train_mra"": 0.3144480519480519, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 155}"
near_gate_cv,1,32.139384116693684,28.83116883116883,"{""family"": ""near_gate"", ""train_mra"": 0.3213938411669368, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3782122232625908}","{""p05"": 1, ""p90"": 153}"
near_gate_cv,2,30.372771474878448,36.298701298701296,"{""family"": ""near_gate"", ""train_mra"": 0.30372771474878446, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
near_gate_cv,3,32.22042139384117,28.8961038961039,"{""family"": ""near_gate"", ""train_mra"": 0.3222042139384117, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
near_gate_cv,4,31.60453808752026,31.36363636363636,"{""family"": ""near_gate"", ""train_mra"": 0.3160453808752026, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
spread_gate_cv,0,31.493506493506494,32.322580645161295,"{""family"": ""spread_gate"", ""train_mra"": 0.31493506493506496, ""threshold_p90"": 0.8758085538799533, ""threshold_spread"": 0.26701587038237146, ""tight_quantile"": ""p10"", ""loose_quantile"": ""p90""}","{""p10"": 6, ""p90"": 149}"
spread_gate_cv,1,32.31766612641815,29.22077922077922,"{""family"": ""spread_gate"", ""train_mra"": 0.32317666126418154, ""threshold_p90"": 0.6935429623795363, ""threshold_spread"": 0.2816272110978968, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p25"": 1, ""p90"": 153}"
spread_gate_cv,2,30.551053484602917,36.298701298701296,"{""family"": ""spread_gate"", ""train_mra"": 0.3055105348460292, ""threshold_p90"": 0.6873331833036915, ""threshold_spread"": 0.2638518758032769, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p90"": 154}"
spread_gate_cv,3,32.39870340356564,28.8961038961039,"{""family"": ""spread_gate"", ""train_mra"": 0.32398703403565643, ""threshold_p90"": 0.7143891842609763, ""threshold_spread"": 0.26745557469016634, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p25"": 1, ""p90"": 153}"
spread_gate_cv,4,31.78282009724473,31.36363636363636,"{""family"": ""spread_gate"", ""train_mra"": 0.3178282009724473, ""threshold_p90"": 0.6935429623795363, ""threshold_spread"": 0.25722753590397823, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p90"": 154}"
stump_cv,0,32.24025974025974,32.38709677419355,"{""family"": ""stump"", ""train_mra"": 0.3224025974025974, ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.8227848101265827, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 6, ""p90"": 149}"
stump_cv,1,32.933549432739056,27.532467532467532,"{""family"": ""stump"", ""train_mra"": 0.32933549432739057, ""feature"": ""p90"", ""threshold"": 2.1577131318569336, ""left_quantile"": ""p90"", ""right_quantile"": ""median""}","{""median"": 19, ""p90"": 135}"
stump_cv,2,31.53970826580227,32.72727272727273,"{""family"": ""stump"", ""train_mra"": 0.3153970826580227, ""feature"": ""accepted_candidate_mean"", ""threshold"": 2.5471167369901546, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 75, ""p90"": 79}"
stump_cv,3,33.322528363047,27.727272727272727,"{""family"": ""stump"", ""train_mra"": 0.33322528363047, ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.0833333333333335, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 36, ""p90"": 118}"
stump_cv,4,32.6418152350081,30.71428571428571,"{""family"": ""stump"", ""train_mra"": 0.32641815235008104, ""feature"": ""skew"", ""threshold"": 6.816079290202099, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 10, ""p90"": 144}"
tree_depth2_cv,0,32.84090909090909,33.41935483870967,"{""family"": ""tree_depth2"", ""train_mra"": 0.32840909090909093, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.7514285714285704, ""count"": 616, ""left"": {""type"": ""node"", ""feature"": ""skew"", ""threshold"": 8.031087367670576, ""count"": 581, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 547, ""train_mra"": 0.3210237659963437}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 34, ""train_mra"": 0.3058823529411765}}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 35, ""train_mra"": 0.46571428571428575}}}","{""p75"": 13, ""p90"": 142}"
tree_depth2_cv,1,33.3711507293355,28.18181818181818,"{""family"": ""tree_depth2"", ""train_mra"": 0.33371150729335497, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""p90"", ""threshold"": 2.2526810162860382, ""count"": 617, ""left"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.6131868131868132, ""count"": 581, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 536, ""train_mra"": 0.32238805970149254}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 45, ""train_mra"": 0.4177777777777778}}, ""right"": {""type"": ""leaf"", ""quantile"": ""median"", ""count"": 36, ""train_mra"": 0.39722222222222225}}}","{""median"": 14, ""p75"": 16, ""p90"": 124}"
