experiment,fold,train_mra_percent,val_mra_percent,rule_json,val_quantile_counts_json
near_gate_cv,0,31.525974025974023,31.677419354838708,"{""family"": ""near_gate"", ""train_mra"": 0.31525974025974024, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 155}"
near_gate_cv,1,31.83144246353323,30.06493506493506,"{""family"": ""near_gate"", ""train_mra"": 0.31831442463533227, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3782122232625908}","{""p05"": 1, ""p90"": 153}"
near_gate_cv,2,31.555915721231763,31.558441558441558,"{""family"": ""near_gate"", ""train_mra"": 0.31555915721231764, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
near_gate_cv,3,31.896272285251214,30.1948051948052,"{""family"": ""near_gate"", ""train_mra"": 0.31896272285251215, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
near_gate_cv,4,30.972447325769853,33.896103896103895,"{""family"": ""near_gate"", ""train_mra"": 0.30972447325769853, ""near_quantile"": ""p05"", ""threshold_p90"": 0.3065925673219046}","{""p90"": 154}"
spread_gate_cv,0,31.737012987012985,31.548387096774196,"{""family"": ""spread_gate"", ""train_mra"": 0.31737012987012986, ""threshold_p90"": 0.699522888049418, ""threshold_spread"": 0.2819546038958653, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p25"": 1, ""p90"": 154}"
spread_gate_cv,1,32.0097244732577,30.454545454545457,"{""family"": ""spread_gate"", ""train_mra"": 0.320097244732577, ""threshold_p90"": 0.6935429623795363, ""threshold_spread"": 0.26269335088448126, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p90"": 154}"
spread_gate_cv,2,31.750405186385738,31.2987012987013,"{""family"": ""spread_gate"", ""train_mra"": 0.3175040518638574, ""threshold_p90"": 0.8969138612442391, ""threshold_spread"": 0.2686937530478547, ""tight_quantile"": ""p10"", ""loose_quantile"": ""p90""}","{""p10"": 7, ""p90"": 147}"
spread_gate_cv,3,32.07455429497569,30.1948051948052,"{""family"": ""spread_gate"", ""train_mra"": 0.3207455429497569, ""threshold_p90"": 0.7254212497480774, ""threshold_spread"": 0.2631030649052474, ""tight_quantile"": ""p25"", ""loose_quantile"": ""p90""}","{""p25"": 1, ""p90"": 153}"
spread_gate_cv,4,31.037277147487845,33.7012987012987,"{""family"": ""spread_gate"", ""train_mra"": 0.31037277147487846, ""threshold_p90"": 1.4037237217205663, ""threshold_spread"": 0.16936831154408868, ""tight_quantile"": ""median"", ""loose_quantile"": ""p90""}","{""median"": 6, ""p90"": 148}"
stump_cv,0,32.175324675324674,31.61290322580645,"{""family"": ""stump"", ""train_mra"": 0.32175324675324674, ""feature"": ""mask_min_mean"", ""threshold"": 15335.843997774378, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 27, ""p90"": 128}"
stump_cv,1,32.706645056726096,30.649350649350648,"{""family"": ""stump"", ""train_mra"": 0.32706645056726097, ""feature"": ""skew"", ""threshold"": 7.308855577788058, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 13, ""p90"": 141}"
stump_cv,2,32.15559157212318,33.116883116883116,"{""family"": ""stump"", ""train_mra"": 0.32155591572123177, ""feature"": ""skew"", ""threshold"": 8.499982405368524, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 7, ""p90"": 147}"
stump_cv,3,32.91734197730956,29.935064935064936,"{""family"": ""stump"", ""train_mra"": 0.3291734197730956, ""feature"": ""skew"", ""threshold"": 8.049645193043146, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 9, ""p90"": 145}"
stump_cv,4,32.0097244732577,32.922077922077925,"{""family"": ""stump"", ""train_mra"": 0.320097244732577, ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.0693188667872215, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 26, ""p90"": 128}"
