experiment,fold,train_mra_percent,val_mra_percent,rule_json,val_quantile_counts_json
stump_cv,0,32.15909090909091,32.38709677419355,"{""family"": ""stump"", ""train_mra"": 0.3215909090909091, ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.080168776371308, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 46, ""p90"": 109}"
stump_cv,1,32.60940032414911,31.2987012987013,"{""family"": ""stump"", ""train_mra"": 0.32609400324149107, ""feature"": ""skew"", ""threshold"": 8.523587324601534, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 6, ""p90"": 148}"
stump_cv,2,32.07455429497569,33.506493506493506,"{""family"": ""stump"", ""train_mra"": 0.3207455429497569, ""feature"": ""skew"", ""threshold"": 8.337699879250085, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 8, ""p90"": 146}"
stump_cv,3,32.6580226904376,30.649350649350648,"{""family"": ""stump"", ""train_mra"": 0.326580226904376, ""feature"": ""skew"", ""threshold"": 6.7879076061632055, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 10, ""p90"": 144}"
stump_cv,4,32.80388978930308,30.25974025974026,"{""family"": ""stump"", ""train_mra"": 0.3280388978930308, ""feature"": ""skew"", ""threshold"": 7.330570515973191, ""left_quantile"": ""p90"", ""right_quantile"": ""p75""}","{""p75"": 12, ""p90"": 142}"
tree_depth2_cv,0,32.84090909090909,31.41935483870968,"{""family"": ""tree_depth2"", ""train_mra"": 0.32840909090909093, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.074568288854003, ""count"": 616, ""left"": {""type"": ""node"", ""feature"": ""det_score_mean"", ""threshold"": 0.44559410146304534, ""count"": 480, ""left"": {""type"": ""leaf"", ""quantile"": ""median"", ""count"": 28, ""train_mra"": 0.225}, ""right"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 452, ""train_mra"": 0.3269911504424779}}, ""right"": {""type"": ""node"", ""feature"": ""verifier_reject_count"", ""threshold"": 0.5, ""count"": 136, ""left"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 104, ""train_mra"": 0.3557692307692308}, ""right"": {""type"": ""leaf"", ""quantile"": ""median"", ""count"": 32, ""train_mra"": 0.35}}}}","{""median"": 16, ""p75"": 37, ""p90"": 102}"
tree_depth2_cv,1,33.273905996758515,31.883116883116884,"{""family"": ""tree_depth2"", ""train_mra"": 0.3327390599675851, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""skew"", ""threshold"": 8.029436859737972, ""count"": 617, ""left"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.6404452690166975, ""count"": 581, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 535, ""train_mra"": 0.3244859813084112}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 46, ""train_mra"": 0.44565217391304346}}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 36, ""train_mra"": 0.3111111111111111}}}","{""p75"": 14, ""p90"": 140}"
tree_depth2_cv,2,32.82009724473258,33.96103896103896,"{""family"": ""tree_depth2"", ""train_mra"": 0.32820097244732577, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""skew"", ""threshold"": 4.589427870642133, ""count"": 617, ""left"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.6835164835164833, ""count"": 528, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 494, ""train_mra"": 0.3139676113360324}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 34, ""train_mra"": 0.4617647058823529}}, ""right"": {""type"": ""node"", ""feature"": ""total_pc_ratio"", ""threshold"": 0.8456004140786749, ""count"": 89, ""left"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 57, ""train_mra"": 0.3649122807017544}, ""right"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 32, ""train_mra"": 0.340625}}}}","{""p75"": 23, ""p90"": 131}"
tree_depth2_cv,3,33.67909238249595,30.844155844155846,"{""family"": ""tree_depth2"", ""train_mra"": 0.3367909238249595, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""skew"", ""threshold"": 4.766912396893189, ""count"": 617, ""left"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.6083516483516487, ""count"": 528, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 483, ""train_mra"": 0.32401656314699795}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 45, ""train_mra"": 0.46222222222222226}}, ""right"": {""type"": ""node"", ""feature"": ""iqr_norm"", ""threshold"": 0.24363556923516894, ""count"": 89, ""left"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 38, ""train_mra"": 0.46842105263157896}, ""right"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 51, ""train_mra"": 0.24901960784313723}}}}","{""p75"": 14, ""p90"": 140}"
tree_depth2_cv,4,33.824959481361425,30.06493506493506,"{""family"": ""tree_depth2"", ""train_mra"": 0.3382495948136142, ""min_leaf"": 20, ""tree"": {""type"": ""node"", ""feature"": ""skew"", ""threshold"": 5.014623047969024, ""count"": 617, ""left"": {""type"": ""node"", ""feature"": ""accepted_candidate_mean"", ""threshold"": 3.8119480519480518, ""count"": 546, ""left"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 512, ""train_mra"": 0.3271484375}, ""right"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 34, ""train_mra"": 0.49411764705882355}}, ""right"": {""type"": ""node"", ""feature"": ""lower_tail"", ""threshold"": 0.1455890263308339, ""count"": 71, ""left"": {""type"": ""leaf"", ""quantile"": ""p75"", ""count"": 50, ""train_mra"": 0.36}, ""right"": {""type"": ""leaf"", ""quantile"": ""p90"", ""count"": 21, ""train_mra"": 0.3047619047619048}}}}","{""p75"": 18, ""p90"": 136}"
